,date,site_0,site_1,weekday,week_id,day_id,year_day
1085,2011-12-22,11.180971375281436,9.48128976125824,3,-419,-2932,353
1086,2011-12-23,10.3766813162383,8.771127684867723,4,-419,-2931,354
1087,2011-12-24,11.44564817619046,9.376640153020533,5,-419,-2930,355
1088,2011-12-25,11.195971348361512,8.837245976860665,6,-418,-2929,356
1089,2011-12-26,11.226731399214843,8.686326098515055,0,-418,-2928,357
1090,2011-12-27,11.630188837682255,8.233878218792224,1,-418,-2927,358
1091,2011-12-28,12.579731876998075,8.188641203256184,2,-418,-2926,359
1092,2011-12-29,10.962862724819477,7.657689922392918,3,-418,-2925,360
1093,2011-12-30,12.48378477167923,7.497680424445995,4,-418,-2924,361
1094,2011-12-31,12.465871403007874,8.958513708242881,5,-418,-2923,362
1095,2012-01-01,13.063088774992098,9.20203939828556,6,-417,-2922,363
1096,2012-01-02,11.991620991294145,9.299874468877768,0,-417,-2921,364
1097,2012-01-03,12.595001962126807,7.881062252257211,1,-417,-2920,0
1098,2012-01-04,12.946983834899326,4.894803948291812,2,-417,-2919,1
1099,2012-01-05,12.425416417330686,5.390717974565574,3,-417,-2918,2
1100,2012-01-06,12.879225001323798,5.622147892296268,4,-417,-2917,3
1101,2012-01-07,12.650426184916887,7.08879559810771,5,-417,-2916,4
1102,2012-01-08,13.322595354773547,8.168025856236964,6,-416,-2915,5
1103,2012-01-09,12.605679938453493,10.212263472187152,0,-416,-2914,6
1104,2012-01-10,11.984547467781876,11.530209461305953,1,-416,-2913,7
1105,2012-01-11,11.229343534291834,10.621746042392973,2,-416,-2912,8
1106,2012-01-12,12.00047771068488,10.143813707989564,3,-416,-2911,9
1107,2012-01-13,11.936426576255029,8.830365390471442,4,-416,-2910,10
1108,2012-01-14,12.083053692002233,8.984870482181933,5,-416,-2909,11
1109,2012-01-15,11.074647907506687,9.069580668612586,6,-415,-2908,12
1110,2012-01-16,11.60355191830755,8.333974363955612,0,-415,-2907,13
1111,2012-01-17,11.686197640700206,9.470778535515976,1,-415,-2906,14
1112,2012-01-18,12.193922379932864,9.19858615466291,2,-415,-2905,15
1113,2012-01-19,12.246945916094829,7.463812369726273,3,-415,-2904,16
1114,2012-01-20,13.514968781076018,7.5169645301179315,4,-415,-2903,17
1115,2012-01-21,13.64606228192084,8.788948379228762,5,-415,-2902,18
1116,2012-01-22,13.070998676241654,8.981442442561557,6,-414,-2901,19
1117,2012-01-23,12.86964712035012,9.578511060200126,0,-414,-2900,20
1118,2012-01-24,12.534506652446868,9.704893144430985,1,-414,-2899,21
1119,2012-01-25,12.31610675177878,9.969993103040588,2,-414,-2898,22
1120,2012-01-26,13.351819577523855,9.813021372622277,3,-414,-2897,23
1121,2012-01-27,13.757912651494756,10.077014698232759,4,-414,-2896,24
1122,2012-01-28,12.50713479382018,8.131107058584726,5,-414,-2895,25
1123,2012-01-29,12.825880965985515,9.159562793098017,6,-413,-2894,26
1124,2012-01-30,12.707102442394255,7.6645701005002635,0,-413,-2893,27
1125,2012-01-31,13.0925186397317,7.213618360829146,1,-413,-2892,28
1126,2012-02-01,12.48731095645011,8.624320657808395,2,-413,-2891,29
1127,2012-02-02,12.436796383472469,8.199676560178075,3,-413,-2890,30
1128,2012-02-03,13.469811624507443,8.86323773541286,4,-413,-2889,31
1129,2012-02-04,12.979057781047738,9.17514092264,5,-413,-2888,32
1130,2012-02-05,13.108624342812206,9.432464127518381,6,-412,-2887,33
1131,2012-02-06,12.665490011617191,9.571057072506742,0,-412,-2886,34
1132,2012-02-07,13.908956875875358,8.64120338349849,1,-412,-2885,35
1133,2012-02-08,13.092472399707605,7.847373823463755,2,-412,-2884,36
1134,2012-02-09,13.94363237103788,9.691532910708986,3,-412,-2883,37
1135,2012-02-10,14.457222260623901,9.287525047063163,4,-412,-2882,38
1136,2012-02-11,14.062701955162865,9.467246296871759,5,-412,-2881,39
1137,2012-02-12,13.731971736470557,8.576280005698694,6,-411,-2880,40
1138,2012-02-13,15.385153429963381,8.965052746501359,0,-411,-2879,41
1139,2012-02-14,15.12038027843201,10.125167986702024,1,-411,-2878,42
1140,2012-02-15,14.784190617686168,11.081469688127836,2,-411,-2877,43
1141,2012-02-16,14.935857419645934,10.975638862159599,3,-411,-2876,44
1142,2012-02-17,14.266921901622847,10.691927923891278,4,-411,-2875,45
1143,2012-02-18,13.152258246984,9.257195419850778,5,-411,-2874,46
1144,2012-02-19,13.077520152463684,9.944538273319793,6,-410,-2873,47
1145,2012-02-20,12.035104147545864,10.702744764911472,0,-410,-2872,48
1146,2012-02-21,12.163905100482056,9.981213813791173,1,-410,-2871,49
1147,2012-02-22,12.89431070640185,9.954011638887449,2,-410,-2870,50
1148,2012-02-23,12.805272500066266,10.215416458143078,3,-410,-2869,51
1149,2012-02-24,12.853621819873865,10.576581769571911,4,-410,-2868,52
1150,2012-02-25,12.106702302647365,9.846490540140541,5,-410,-2867,53
1151,2012-02-26,12.795581307996406,10.547105861783898,6,-409,-2866,54
1152,2012-02-27,12.479172554303881,9.254301308001759,0,-409,-2865,55
1153,2012-02-28,13.36643061951552,9.17141299147248,1,-409,-2864,56
1154,2012-02-29,13.701215116105475,9.474070696173555,2,-409,-2863,57
1155,2012-03-01,13.137797645057962,10.224121119166417,3,-409,-2862,58
1156,2012-03-02,12.647856795563088,9.796291458904962,4,-409,-2861,59
1157,2012-03-03,13.793634972280582,11.077061628802918,5,-409,-2860,60
1158,2012-03-04,13.68780794472405,10.17992378376966,6,-408,-2859,61
1159,2012-03-05,14.532160287045173,9.842105491506539,0,-408,-2858,62
1160,2012-03-06,13.784173437232544,9.111451009978728,1,-408,-2857,63
1161,2012-03-07,14.088294226899004,8.931611459547286,2,-408,-2856,64
1162,2012-03-08,14.676102483723225,10.026997984875402,3,-408,-2855,65
1163,2012-03-09,14.619596066785165,9.965385548939095,4,-408,-2854,66
1164,2012-03-10,14.23933082114224,10.098379595499882,5,-408,-2853,67
1165,2012-03-11,14.60579698875821,10.134081075573123,6,-407,-2852,68
1166,2012-03-12,14.772682300760726,9.521887302378902,0,-407,-2851,69
1167,2012-03-13,13.093471666944378,10.017541204828612,1,-407,-2850,70
1168,2012-03-14,13.230323577913035,9.482139999268849,2,-407,-2849,71
1169,2012-03-15,12.526803967348368,9.767741130968929,3,-407,-2848,72
1170,2012-03-16,12.561191923251757,9.125455205857692,4,-407,-2847,73
1171,2012-03-17,12.959964167660932,9.246884209736786,5,-407,-2846,74
1172,2012-03-18,12.367057129409485,9.885006767032063,6,-406,-2845,75
1173,2012-03-19,11.818852161392506,11.511190622276345,0,-406,-2844,76
1174,2012-03-20,12.1627644725878,11.00786014203179,1,-406,-2843,77
1175,2012-03-21,12.87028088959308,10.25840800078468,2,-406,-2842,78
1176,2012-03-22,12.786526623368625,11.158843963657592,3,-406,-2841,79
1177,2012-03-23,12.570440248473126,11.851639876246729,4,-406,-2840,80
1178,2012-03-24,12.671798086335965,11.824134587953905,5,-406,-2839,81
1179,2012-03-25,12.982319216783944,11.256491192023002,6,-405,-2838,82
1180,2012-03-26,13.400202991290643,10.78088443494952,0,-405,-2837,83
1181,2012-03-27,12.533278367174768,11.423239374311937,1,-405,-2836,84
1182,2012-03-28,12.122179553714762,10.27340000465125,2,-405,-2835,85
1183,2012-03-29,12.78007262528084,10.783436928798729,3,-405,-2834,86
1184,2012-03-30,11.299919455065842,11.979477029174362,4,-405,-2833,87
1185,2012-03-31,11.952395134659188,12.28402902574834,5,-405,-2832,88
1186,2012-04-01,11.351281071973387,11.327903340567655,6,-404,-2831,89
1187,2012-04-02,11.59135568337034,11.105250677465326,0,-404,-2830,90
1188,2012-04-03,12.604882681033066,12.095905847607037,1,-404,-2829,91
1189,2012-04-04,12.367905256017401,11.62338705960344,2,-404,-2828,92
1190,2012-04-05,12.24819259243365,12.460706854246245,3,-404,-2827,93
1191,2012-04-06,12.33480379634171,12.577202346335332,4,-404,-2826,94
1192,2012-04-07,11.36504943468281,13.011708244069867,5,-404,-2825,95
1193,2012-04-08,12.981333969184192,11.74446671775155,6,-403,-2824,96
1194,2012-04-09,13.75145373636673,11.56642931285121,0,-403,-2823,97
1195,2012-04-10,12.870186039117415,10.337600049224944,1,-403,-2822,98
1196,2012-04-11,12.424843390991496,10.197141088886406,2,-403,-2821,99
1197,2012-04-12,13.459136836880088,10.897425627997979,3,-403,-2820,100
1198,2012-04-13,13.044297658973942,10.495429842324127,4,-403,-2819,101
1199,2012-04-14,13.014211115000835,10.020550047182432,5,-403,-2818,102
1200,2012-04-15,11.11028537189508,10.129314611353527,6,-402,-2817,103
1201,2012-04-16,10.928304738888766,9.918898892647174,0,-402,-2816,104
1202,2012-04-17,11.707002713646512,10.033503552300363,1,-402,-2815,105
1203,2012-04-18,10.002849921077518,9.976580243442449,2,-402,-2814,106
1204,2012-04-19,10.104499440186267,10.680748694078622,3,-402,-2813,107
1205,2012-04-20,11.540021149963977,10.090843216973864,4,-402,-2812,108
1206,2012-04-21,10.518545158415684,11.408055069208013,5,-402,-2811,109
1207,2012-04-22,9.94987216741642,10.844043261806709,6,-401,-2810,110
1208,2012-04-23,9.77865710889556,10.117724257814771,0,-401,-2809,111
1209,2012-04-24,9.915740211907572,8.011590518130175,1,-401,-2808,112
1210,2012-04-25,10.786076310362423,7.894177552472458,2,-401,-2807,113
1211,2012-04-26,10.006532919152685,8.95226477185805,3,-401,-2806,114
1212,2012-04-27,9.197401193447407,9.468452541998914,4,-401,-2805,115
1213,2012-04-28,9.70131503017866,10.415759573800672,5,-401,-2804,116
1214,2012-04-29,8.735215093697171,12.167306223969515,6,-400,-2803,117
1215,2012-04-30,8.875282181329723,11.849831547898876,0,-400,-2802,118
1216,2012-05-01,9.17046754431332,11.783029099835252,1,-400,-2801,119
1217,2012-05-02,8.794823445756704,12.923819976098374,2,-400,-2800,120
1218,2012-05-03,9.165497319916067,13.202513480785896,3,-400,-2799,121
1219,2012-05-04,8.596352249087294,12.752527669273872,4,-400,-2798,122
1220,2012-05-05,8.572511811123103,11.798601705673304,5,-400,-2797,123
1221,2012-05-06,9.543282202385301,12.19430176775197,6,-399,-2796,124
1222,2012-05-07,9.279295068628079,12.328037087180475,0,-399,-2795,125
1223,2012-05-08,9.773243590224439,12.524256633982283,1,-399,-2794,126
1224,2012-05-09,9.729553918867252,11.866490595863624,2,-399,-2793,127
1225,2012-05-10,9.157484473951435,13.364109078576313,3,-399,-2792,128
1226,2012-05-11,9.581262677479673,11.851575694348897,4,-399,-2791,129
1227,2012-05-12,9.77096989920258,12.83411313816345,5,-399,-2790,130
1228,2012-05-13,9.251349033987845,12.76618532701553,6,-398,-2789,131
1229,2012-05-14,8.96660905091678,11.321150358664285,0,-398,-2788,132
1230,2012-05-15,9.080460199136532,11.769600344704866,1,-398,-2787,133
1231,2012-05-16,9.75206500996274,9.600555326539391,2,-398,-2786,134
1232,2012-05-17,8.76335198082726,10.753625221950049,3,-398,-2785,135
1233,2012-05-18,9.28312072182411,10.725353342901293,4,-398,-2784,136
1234,2012-05-19,8.06596393540624,10.130169385771495,5,-398,-2783,137
1235,2012-05-20,8.971501704836301,11.269736612600992,6,-397,-2782,138
1236,2012-05-21,6.894332932461986,10.527009243676458,0,-397,-2781,139
1237,2012-05-22,7.447746294022872,11.832199842273091,1,-397,-2780,140
1238,2012-05-23,7.89015128484133,11.285318350428442,2,-397,-2779,141
1239,2012-05-24,7.8002791322527765,11.06703407868549,3,-397,-2778,142
1240,2012-05-25,7.796317011612574,10.882836160414104,4,-397,-2777,143
1241,2012-05-26,8.195799008435019,11.30093439983917,5,-397,-2776,144
1242,2012-05-27,7.628163901955538,10.027181758452246,6,-396,-2775,145
1243,2012-05-28,6.676500203910436,10.169276779415991,0,-396,-2774,146
1244,2012-05-29,6.404909183708793,9.893850397160579,1,-396,-2773,147
1245,2012-05-30,7.576483552381877,10.405655857861378,2,-396,-2772,148
1246,2012-05-31,6.828728419940802,10.515366746416598,3,-396,-2771,149
1247,2012-06-01,7.771039599035519,10.394663270001846,4,-396,-2770,150
1248,2012-06-02,8.596448830646311,11.252707546737096,5,-396,-2769,151
1249,2012-06-03,6.39291482476885,10.849236400663052,6,-395,-2768,152
1250,2012-06-04,8.35439738318911,10.751625023139681,0,-395,-2767,153
1251,2012-06-05,6.755547517923377,10.388552344311577,1,-395,-2766,154
1252,2012-06-06,7.774451748841839,10.50840875409789,2,-395,-2765,155
1253,2012-06-07,7.395376612831968,11.604970992065677,3,-395,-2764,156
1254,2012-06-08,7.331794172655761,12.031617426634533,4,-395,-2763,157
1255,2012-06-09,7.182502238218515,11.646213424105985,5,-395,-2762,158
1256,2012-06-10,7.556148988966072,11.56615857979311,6,-394,-2761,159
1257,2012-06-11,8.710755674540676,11.66560180009752,0,-394,-2760,160
1258,2012-06-12,8.161739503643476,11.151618701254629,1,-394,-2759,161
1259,2012-06-13,8.082312818758636,10.156718041256244,2,-394,-2758,162
1260,2012-06-14,8.102102205188164,10.51663733011519,3,-394,-2757,163
1261,2012-06-15,7.692001706313003,10.419933850336648,4,-394,-2756,164
1262,2012-06-16,8.211308591453482,11.177526754596638,5,-394,-2755,165
1263,2012-06-17,7.353191208982137,10.680544200481675,6,-393,-2754,166
1264,2012-06-18,8.41378762689429,9.896603083850293,0,-393,-2753,167
1265,2012-06-19,7.509192983125438,9.820067081471395,1,-393,-2752,168
1266,2012-06-20,7.0637912773444365,10.7969803922199,2,-393,-2751,169
1267,2012-06-21,6.9971687266579385,11.355557601717003,3,-393,-2750,170
1268,2012-06-22,7.689771947869165,11.031886634224627,4,-393,-2749,171
1269,2012-06-23,6.4567590968715995,10.546701364660008,5,-393,-2748,172
1270,2012-06-24,6.999364188427712,10.514212904761733,6,-392,-2747,173
1271,2012-06-25,6.3221356912175475,11.336730453379552,0,-392,-2746,174
1272,2012-06-26,7.125595389532446,10.290451023527007,1,-392,-2745,175
1273,2012-06-27,6.54677678360158,11.238602075902905,2,-392,-2744,176
1274,2012-06-28,6.054718697418374,10.632236844246236,3,-392,-2743,177
1275,2012-06-29,6.458974762946562,11.456180256297662,4,-392,-2742,178
1276,2012-06-30,6.402238653257962,10.562937443349176,5,-392,-2741,179
1277,2012-07-01,5.950790716731451,8.86806848545052,6,-391,-2740,180
1278,2012-07-02,6.488846766803772,9.37884395527228,0,-391,-2739,181
1279,2012-07-03,6.49564586337967,10.32741626666668,1,-391,-2738,182
1280,2012-07-04,6.214103942487722,10.622678070173706,2,-391,-2737,183
1281,2012-07-05,5.534316916710969,10.07799297368822,3,-391,-2736,184
1282,2012-07-06,5.279613014824264,10.003230451835995,4,-391,-2735,185
1283,2012-07-07,6.1720754775283,9.80100750310303,5,-391,-2734,186
1284,2012-07-08,5.922333083147588,10.056327998099965,6,-390,-2733,187
1285,2012-07-09,7.05858830044778,9.40461693656782,0,-390,-2732,188
1286,2012-07-10,7.381945516171855,10.573960853817898,1,-390,-2731,189
1287,2012-07-11,6.815198266446993,10.843105839753958,2,-390,-2730,190
1288,2012-07-12,6.25782140727719,11.693944654141704,3,-390,-2729,191
1289,2012-07-13,5.508628337916304,11.177557167484602,4,-390,-2728,192
1290,2012-07-14,6.420327454654177,11.020914990442305,5,-390,-2727,193
1291,2012-07-15,5.586843318884531,10.693553509306609,6,-389,-2726,194
1292,2012-07-16,6.567725848504899,10.963977941965334,0,-389,-2725,195
1293,2012-07-17,5.636671697936533,11.32467874760069,1,-389,-2724,196
1294,2012-07-18,5.9914962571131145,10.529735886136692,2,-389,-2723,197
1295,2012-07-19,6.322457899642524,10.294457098474512,3,-389,-2722,198
1296,2012-07-20,5.071595338525782,10.484715609724645,4,-389,-2721,199
1297,2012-07-21,5.475970103321814,10.581242663590858,5,-389,-2720,200
1298,2012-07-22,4.429763535642719,10.764376552523245,6,-388,-2719,201
1299,2012-07-23,5.379915824397318,10.00113989623533,0,-388,-2718,202
1300,2012-07-24,5.58493504451847,10.386851609761093,1,-388,-2717,203
1301,2012-07-25,5.742689970649003,11.449908940250447,2,-388,-2716,204
1302,2012-07-26,6.096525034395289,11.11021902932496,3,-388,-2715,205
1303,2012-07-27,6.004822700720763,12.299999575383168,4,-388,-2714,206
1304,2012-07-28,6.666692599408091,11.271619667986661,5,-388,-2713,207
1305,2012-07-29,5.648168892891396,10.756528124986845,6,-387,-2712,208
1306,2012-07-30,6.242347508471864,10.456166832885087,0,-387,-2711,209
1307,2012-07-31,5.224654791731982,10.621118863903227,1,-387,-2710,210
1308,2012-08-01,5.113336442062123,10.87176136108896,2,-387,-2709,211
1309,2012-08-02,6.056607716155668,10.781922788524426,3,-387,-2708,212
1310,2012-08-03,5.363064219245344,11.111490538295273,4,-387,-2707,213
1311,2012-08-04,5.193706383608105,11.503026899566501,5,-387,-2706,214
1312,2012-08-05,5.393647805086335,11.084044411866547,6,-386,-2705,215
1313,2012-08-06,5.049022177171447,10.94943394553507,0,-386,-2704,216
1314,2012-08-07,5.212152517712114,11.221682531941205,1,-386,-2703,217
1315,2012-08-08,5.90800704502275,10.476483822734163,2,-386,-2702,218
1316,2012-08-09,6.104363117418139,10.418581459604528,3,-386,-2701,219
1317,2012-08-10,6.429878184710608,9.730607439760432,4,-386,-2700,220
1318,2012-08-11,5.388768769670905,10.051276325073532,5,-386,-2699,221
1319,2012-08-12,5.685348792484732,9.965336525698225,6,-385,-2698,222
1320,2012-08-13,5.926784960095696,10.599516278965268,0,-385,-2697,223
1321,2012-08-14,4.84049164906662,10.849414039229464,1,-385,-2696,224
1322,2012-08-15,4.067757045869162,10.951736109161356,2,-385,-2695,225
1323,2012-08-16,5.510791133535365,10.394751332948156,3,-385,-2694,226
1324,2012-08-17,5.000590787486905,10.45383046651695,4,-385,-2693,227
1325,2012-08-18,5.48248552495947,10.562705346029546,5,-385,-2692,228
1326,2012-08-19,5.061989192889603,10.258081273455545,6,-384,-2691,229
1327,2012-08-20,4.669717834210048,10.506190895445044,0,-384,-2690,230
1328,2012-08-21,3.654836717741864,11.011056231049903,1,-384,-2689,231
1329,2012-08-22,4.776319590608204,10.273010030577932,2,-384,-2688,232
1330,2012-08-23,6.319781538195919,10.909791700933756,3,-384,-2687,233
1331,2012-08-24,5.042217163648567,11.392164231156453,4,-384,-2686,234
1332,2012-08-25,4.389125032246773,12.16446242571097,5,-384,-2685,235
1333,2012-08-26,4.8779972526604025,11.940993534439995,6,-383,-2684,236
1334,2012-08-27,6.118786417844788,10.72967115376634,0,-383,-2683,237
1335,2012-08-28,5.476344618816073,11.572817465383544,1,-383,-2682,238
1336,2012-08-29,5.507087994881951,10.560254603254352,2,-383,-2681,239
1337,2012-08-30,5.919509433853537,10.320738339127697,3,-383,-2680,240
1338,2012-08-31,6.225580304057415,10.868973432034906,4,-383,-2679,241
1339,2012-09-01,5.686642658939895,10.614782343934543,5,-383,-2678,242
1340,2012-09-02,6.532937626056407,11.020707172421728,6,-382,-2677,243
1341,2012-09-03,5.593640449876649,9.989370765107573,0,-382,-2676,244
1342,2012-09-04,7.284055955756184,9.975678355787279,1,-382,-2675,245
1343,2012-09-05,6.009682383786362,10.724523146644426,2,-382,-2674,246
1344,2012-09-06,5.609212283540715,10.451371829553159,3,-382,-2673,247
1345,2012-09-07,5.497344792106526,10.201142341133586,4,-382,-2672,248
1346,2012-09-08,5.724725705736168,10.137160459400839,5,-382,-2671,249
1347,2012-09-09,6.024629583021211,10.197446151847489,6,-381,-2670,250
1348,2012-09-10,5.521216020524649,11.287864997250239,0,-381,-2669,251
1349,2012-09-11,5.328389670772422,11.52464075733581,1,-381,-2668,252
1350,2012-09-12,5.856476872521103,11.075576632423843,2,-381,-2667,253
1351,2012-09-13,5.893387806817074,10.541454055483852,3,-381,-2666,254
1352,2012-09-14,5.1472844142571255,11.180143127507803,4,-381,-2665,255
1353,2012-09-15,6.477552406316759,11.099784530468838,5,-381,-2664,256
1354,2012-09-16,6.580977374813846,10.54380522252389,6,-380,-2663,257
1355,2012-09-17,6.164219157649105,9.815492136521264,0,-380,-2662,258
1356,2012-09-18,7.106325387960105,9.049821674805466,1,-380,-2661,259
1357,2012-09-19,5.99843587438501,10.076570242390433,2,-380,-2660,260
1358,2012-09-20,5.382156311323866,10.792126294174986,3,-380,-2659,261
1359,2012-09-21,5.558191753126676,10.288161868600959,4,-380,-2658,262
1360,2012-09-22,6.0008252763699925,10.111401231456329,5,-380,-2657,263
1361,2012-09-23,6.189008494529754,10.000879018934123,6,-379,-2656,264
1362,2012-09-24,6.518370013766894,10.066972695385786,0,-379,-2655,265
1363,2012-09-25,5.797646670848695,10.975498419164106,1,-379,-2654,266
1364,2012-09-26,5.782094543032768,10.392174024638544,2,-379,-2653,267
1365,2012-09-27,6.558241074461284,10.499548454401369,3,-379,-2652,268
1366,2012-09-28,6.36177843668498,10.588525579584955,4,-379,-2651,269
1367,2012-09-29,6.215640496089826,11.389163137404587,5,-379,-2650,270
1368,2012-09-30,5.520340523509341,10.814604947111677,6,-378,-2649,271
1369,2012-10-01,5.257291538329838,10.171962985303932,0,-378,-2648,272
1370,2012-10-02,6.550555624665228,10.144781627154133,1,-378,-2647,273
1371,2012-10-03,6.2257711534932305,10.656820755648058,2,-378,-2646,274
1372,2012-10-04,5.388737353301749,10.29213002877181,3,-378,-2645,275
1373,2012-10-05,5.946247139050008,9.929208448682937,4,-378,-2644,276
1374,2012-10-06,6.483602535693661,10.867150517865714,5,-378,-2643,277
1375,2012-10-07,6.224790439726814,9.6623048427757,6,-377,-2642,278
1376,2012-10-08,5.982844530497787,10.018134497590799,0,-377,-2641,279
1377,2012-10-09,6.434603020472226,10.212856746626896,1,-377,-2640,280
1378,2012-10-10,5.844851486395354,9.267137441839877,2,-377,-2639,281
1379,2012-10-11,6.4180946386034625,10.254384636918532,3,-377,-2638,282
1380,2012-10-12,6.793790716969538,10.633414809924869,4,-377,-2637,283
1381,2012-10-13,7.21836830351532,10.243002708508282,5,-377,-2636,284
1382,2012-10-14,7.343581981962764,8.87244224909121,6,-376,-2635,285
1383,2012-10-15,5.869122088538819,8.786632390903412,0,-376,-2634,286
1384,2012-10-16,6.317769438933251,9.184447996962474,1,-376,-2633,287
1385,2012-10-17,5.734696117529169,10.349537349507374,2,-376,-2632,288
1386,2012-10-18,6.306162615437892,10.8264667121844,3,-376,-2631,289
1387,2012-10-19,6.483143224250304,11.29591301712295,4,-376,-2630,290
1388,2012-10-20,8.159390937759788,10.86289562119385,5,-376,-2629,291
1389,2012-10-21,7.6485048881135596,10.816920197423675,6,-375,-2628,292
1390,2012-10-22,7.349685143546279,9.256436833326772,0,-375,-2627,293
1391,2012-10-23,7.614590483032625,9.584779569960604,1,-375,-2626,294
1392,2012-10-24,6.97098746515617,10.505027359348091,2,-375,-2625,295
1393,2012-10-25,6.838643289138585,10.521351802321423,3,-375,-2624,296
1394,2012-10-26,6.711553967078251,10.47922795307893,4,-375,-2623,297
1395,2012-10-27,8.102652963936695,10.209397558024918,5,-375,-2622,298
1396,2012-10-28,8.147078015545508,8.494243266587958,6,-374,-2621,299
1397,2012-10-29,7.942899284659544,8.521423648152421,0,-374,-2620,300
1398,2012-10-30,7.1780000972223625,9.40182956602127,1,-374,-2619,301
1399,2012-10-31,7.428557641695725,9.414232741494457,2,-374,-2618,302
1400,2012-11-01,7.313316580552673,9.27173609583802,3,-374,-2617,303
1401,2012-11-02,6.661033709490368,8.603980689186242,4,-374,-2616,304
1402,2012-11-03,8.0674494001056,8.526123920939447,5,-374,-2615,305
1403,2012-11-04,7.760069050518206,9.711053175259794,6,-373,-2614,306
1404,2012-11-05,8.5560888597274,9.241576695161857,0,-373,-2613,307
1405,2012-11-06,7.005673181342067,9.354306724879368,1,-373,-2612,308
1406,2012-11-07,8.077855064052887,8.361797823279902,2,-373,-2611,309
1407,2012-11-08,9.022072928247205,8.48184588006075,3,-373,-2610,310
1408,2012-11-09,8.97019857406872,7.473290152022908,4,-373,-2609,311
1409,2012-11-10,9.175072037167771,6.590027181435189,5,-373,-2608,312
1410,2012-11-11,8.019501420703513,8.954231986551154,6,-372,-2607,313
1411,2012-11-12,7.91887020900924,9.118645307169622,0,-372,-2606,314
1412,2012-11-13,7.901153972758409,9.657605059329025,1,-372,-2605,315
1413,2012-11-14,8.91506334647475,8.430291501051112,2,-372,-2604,316
1414,2012-11-15,8.048053261322972,8.233700704790294,3,-372,-2603,317
1415,2012-11-16,9.736419271847215,8.306910199329685,4,-372,-2602,318
1416,2012-11-17,9.386565008357895,7.708155107102182,5,-372,-2601,319
1417,2012-11-18,9.132908940227457,7.927759941019697,6,-371,-2600,320
1418,2012-11-19,9.738669180081482,7.559867219495019,0,-371,-2599,321
1419,2012-11-20,9.846622801346749,6.336885907023469,1,-371,-2598,322
1420,2012-11-21,9.018662525781552,7.512994709082353,2,-371,-2597,323
1421,2012-11-22,8.958758092252525,7.172143042494248,3,-371,-2596,324
1422,2012-11-23,8.613002611737475,7.805166001745017,4,-371,-2595,325
1423,2012-11-24,9.203353172208562,6.348405737752132,5,-371,-2594,326
1424,2012-11-25,8.533166309528804,5.07635136719553,6,-370,-2593,327
1425,2012-11-26,8.887947144359511,7.00365727926842,0,-370,-2592,328
1426,2012-11-27,8.422947807908955,7.507000957520011,1,-370,-2591,329
1427,2012-11-28,8.643712956665361,10.069416404061897,2,-370,-2590,330
1428,2012-11-29,8.257478112923192,7.895184570729753,3,-370,-2589,331
1429,2012-11-30,9.100140437370786,8.12493371799579,4,-370,-2588,332
1430,2012-12-01,9.279965091803636,8.037753432535746,5,-370,-2587,333
1431,2012-12-02,8.78542142853018,8.186304190040376,6,-369,-2586,334
1432,2012-12-03,10.645622854595814,8.309953628526005,0,-369,-2585,335
1433,2012-12-04,9.888486684387438,7.860349675954974,1,-369,-2584,336
1434,2012-12-05,10.067782920232291,8.77037715251584,2,-369,-2583,337
1435,2012-12-06,10.640928932905247,7.802761763552444,3,-369,-2582,338
1436,2012-12-07,11.94960400473627,7.202626648214522,4,-369,-2581,339
1437,2012-12-08,10.411404045597546,6.874366137842862,5,-369,-2580,340
1438,2012-12-09,10.840433805740222,8.18846945341116,6,-368,-2579,341
1439,2012-12-10,11.35799490739057,9.021353476319229,0,-368,-2578,342
1440,2012-12-11,10.915583872163205,10.566886675751316,1,-368,-2577,343
1441,2012-12-12,11.402935042238738,10.493622910353452,2,-368,-2576,344
1442,2012-12-13,11.927935943767856,9.122874334564754,3,-368,-2575,345
1443,2012-12-14,10.744788910323733,8.307867114655712,4,-368,-2574,346
1444,2012-12-15,11.52898044137364,8.349840130107072,5,-368,-2573,347
1445,2012-12-16,11.225007498694797,8.749577668067632,6,-367,-2572,348
1446,2012-12-17,12.117196466481268,8.300029360872095,0,-367,-2571,349
1447,2012-12-18,11.441264007929954,9.068675151060555,1,-367,-2570,350
1448,2012-12-19,11.888268273464536,9.63012673823333,2,-367,-2569,351
1449,2012-12-20,10.620851614834843,8.622276700423486,3,-367,-2568,352
1450,2012-12-21,11.412458694241389,9.578176963164912,4,-367,-2567,353
1451,2012-12-22,10.35899963386575,8.328713162337726,5,-367,-2566,354
1452,2012-12-23,11.618428206568487,6.52362109290328,6,-366,-2565,355
1453,2012-12-24,10.517206264523061,6.718737010478898,0,-366,-2564,356
1454,2012-12-25,10.61390999451635,7.269361641588456,1,-366,-2563,357
1455,2012-12-26,11.130591932712239,8.029521446528474,2,-366,-2562,358
1456,2012-12-27,11.03207458499394,9.020228570006845,3,-366,-2561,359
1457,2012-12-28,10.212370707902723,10.178579375007688,4,-366,-2560,360
1458,2012-12-29,11.30230357413428,10.107344681419143,5,-366,-2559,361
1459,2012-12-30,10.669911932007642,9.12915097140725,6,-365,-2558,362
1460,2012-12-31,11.548059341366544,8.986752872732971,0,-365,-2557,363
1461,2013-01-01,10.331058142445391,10.33991264073889,1,-365,-2556,364
